method,split,seed,mean_success,ci95_success,mean_final_error,ci95_final_error,mean_energy,ci95_energy,mean_contact_violation,mean_disagreement,mean_branch_entropy,diagnostic_rate,mean_probe_value,fallback_rate,episodes,seeds
particle_belief_mpc,contact_dropout,2,0.9167,0.1130,0.0368,0.0118,0.4556,0.0166,0.0000,0.0335,1.5661,0.0000,0.0749,0.0000,24,1
particle_belief_mpc,contact_dropout,3,0.9583,0.0817,0.0291,0.0076,0.4633,0.0176,0.0000,0.0317,1.5661,0.0000,0.0740,0.0000,24,1
particle_belief_mpc,contact_dropout,4,0.9167,0.1130,0.0340,0.0107,0.4541,0.0178,0.0000,0.0380,1.5661,0.0000,0.0780,0.0000,24,1
particle_belief_mpc,contact_dropout,5,0.9167,0.1130,0.0337,0.0100,0.4769,0.0193,0.0000,0.0355,1.5661,0.0000,0.0758,0.0000,24,1
particle_belief_mpc,contact_dropout,6,0.9167,0.1130,0.0331,0.0143,0.4661,0.0165,0.0000,0.0329,1.5661,0.0000,0.0747,0.0000,24,1
particle_belief_mpc,contact_dropout,7,0.8750,0.1352,0.0439,0.0202,0.4528,0.0198,0.0000,0.0445,1.5661,0.0000,0.0828,0.0000,24,1
particle_belief_mpc,delayed_touch_sticky,0,0.5000,0.2043,0.1037,0.0248,0.7444,0.0739,0.0000,0.0175,1.5661,0.0000,0.0643,0.0000,24,1
particle_belief_mpc,delayed_touch_sticky,1,0.5000,0.2043,0.1074,0.0284,0.7453,0.0534,0.0000,0.0189,1.5661,0.0000,0.0655,0.0000,24,1
particle_belief_mpc,delayed_touch_sticky,2,0.6250,0.1979,0.0781,0.0210,0.7761,0.0415,0.0000,0.0150,1.5661,0.0000,0.0630,0.0000,24,1
particle_belief_mpc,delayed_touch_sticky,3,0.7500,0.1770,0.0713,0.0168,0.7754,0.0442,0.0000,0.0156,1.5661,0.0000,0.0633,0.0000,24,1
particle_belief_mpc,delayed_touch_sticky,4,0.6667,0.1927,0.0732,0.0179,0.7663,0.0562,0.0000,0.0155,1.5661,0.0000,0.0633,0.0000,24,1
particle_belief_mpc,delayed_touch_sticky,5,0.5000,0.2043,0.1005,0.0249,0.7172,0.0498,0.0000,0.0192,1.5661,0.0000,0.0655,0.0000,24,1
particle_belief_mpc,delayed_touch_sticky,6,0.5833,0.2015,0.0983,0.0311,0.7360,0.0657,0.0000,0.0166,1.5661,0.0000,0.0638,0.0000,24,1
particle_belief_mpc,delayed_touch_sticky,7,0.9167,0.1130,0.0631,0.0165,0.7829,0.0442,0.0000,0.0159,1.5661,0.0000,0.0635,0.0000,24,1
particle_belief_mpc,high_friction,0,1.0000,0.0000,0.0182,0.0009,0.4944,0.0150,0.0000,0.0131,1.5661,0.0000,0.0619,0.0000,24,1
particle_belief_mpc,high_friction,1,1.0000,0.0000,0.0191,0.0016,0.4853,0.0152,0.0000,0.0132,1.5661,0.0000,0.0620,0.0000,24,1
particle_belief_mpc,high_friction,2,1.0000,0.0000,0.0188,0.0015,0.5015,0.0155,0.0000,0.0125,1.5661,0.0000,0.0616,0.0000,24,1
particle_belief_mpc,high_friction,3,1.0000,0.0000,0.0193,0.0014,0.4921,0.0175,0.0000,0.0104,1.5661,0.0000,0.0605,0.0000,24,1
particle_belief_mpc,high_friction,4,1.0000,0.0000,0.0195,0.0016,0.4933,0.0138,0.0000,0.0118,1.5661,0.0000,0.0612,0.0000,24,1
particle_belief_mpc,high_friction,5,1.0000,0.0000,0.0188,0.0011,0.4833,0.0157,0.0000,0.0154,1.5661,0.0000,0.0632,0.0000,24,1
particle_belief_mpc,high_friction,6,1.0000,0.0000,0.0193,0.0010,0.4936,0.0149,0.0000,0.0152,1.5661,0.0000,0.0630,0.0000,24,1
particle_belief_mpc,high_friction,7,1.0000,0.0000,0.0187,0.0017,0.4827,0.0179,0.0000,0.0133,1.5661,0.0000,0.0621,0.0000,24,1
particle_belief_mpc,low_friction,0,1.0000,0.0000,0.0134,0.0027,0.3637,0.0143,0.0000,0.0148,1.5661,0.0000,0.0628,0.0000,24,1
particle_belief_mpc,low_friction,1,1.0000,0.0000,0.0116,0.0022,0.3592,0.0124,0.0000,0.0113,1.5661,0.0000,0.0610,0.0000,24,1
particle_belief_mpc,low_friction,2,1.0000,0.0000,0.0117,0.0023,0.3602,0.0151,0.0000,0.0130,1.5661,0.0000,0.0619,0.0000,24,1
particle_belief_mpc,low_friction,3,1.0000,0.0000,0.0127,0.0024,0.3580,0.0134,0.0000,0.0148,1.5661,0.0000,0.0629,0.0000,24,1
particle_belief_mpc,low_friction,4,1.0000,0.0000,0.0116,0.0016,0.3762,0.0124,0.0000,0.0114,1.5661,0.0000,0.0610,0.0000,24,1
particle_belief_mpc,low_friction,5,1.0000,0.0000,0.0142,0.0029,0.3680,0.0124,0.0000,0.0141,1.5661,0.0000,0.0625,0.0000,24,1
particle_belief_mpc,low_friction,6,1.0000,0.0000,0.0118,0.0020,0.3530,0.0158,0.0000,0.0111,1.5661,0.0000,0.0609,0.0000,24,1
particle_belief_mpc,low_friction,7,1.0000,0.0000,0.0122,0.0022,0.3782,0.0122,0.0000,0.0122,1.5661,0.0000,0.0615,0.0000,24,1
particle_belief_mpc,nominal,0,1.0000,0.0000,0.0120,0.0024,0.3974,0.0150,0.0000,0.0128,1.5661,0.0000,0.0618,0.0000,24,1
particle_belief_mpc,nominal,1,1.0000,0.0000,0.0109,0.0022,0.4008,0.0127,0.0000,0.0100,1.5661,0.0000,0.0603,0.0000,24,1
particle_belief_mpc,nominal,2,1.0000,0.0000,0.0116,0.0024,0.3970,0.0140,0.0000,0.0100,1.5661,0.0000,0.0602,0.0000,24,1
particle_belief_mpc,nominal,3,1.0000,0.0000,0.0106,0.0020,0.4077,0.0134,0.0000,0.0091,1.5661,0.0000,0.0598,0.0000,24,1
particle_belief_mpc,nominal,4,1.0000,0.0000,0.0107,0.0014,0.4009,0.0149,0.0000,0.0113,1.5661,0.0000,0.0610,0.0000,24,1
particle_belief_mpc,nominal,5,1.0000,0.0000,0.0119,0.0020,0.4055,0.0140,0.0000,0.0103,1.5661,0.0000,0.0604,0.0000,24,1
particle_belief_mpc,nominal,6,1.0000,0.0000,0.0111,0.0026,0.4051,0.0123,0.0000,0.0112,1.5661,0.0000,0.0609,0.0000,24,1
particle_belief_mpc,nominal,7,1.0000,0.0000,0.0120,0.0021,0.4155,0.0146,0.0000,0.0103,1.5661,0.0000,0.0604,0.0000,24,1
particle_belief_mpc,sensor_conflict,0,0.4583,0.2036,0.1328,0.0473,0.4239,0.0356,0.0000,0.0967,1.5661,0.0000,0.1238,0.0000,24,1
particle_belief_mpc,sensor_conflict,1,0.4583,0.2036,0.1314,0.0439,0.4585,0.0291,0.0000,0.0908,1.5661,0.0000,0.1190,0.0000,24,1
particle_belief_mpc,sensor_conflict,2,0.4167,0.2015,0.1270,0.0358,0.4167,0.0264,0.0000,0.0987,1.5661,0.0000,0.1253,0.0000,24,1
particle_belief_mpc,sensor_conflict,3,0.2917,0.1858,0.1398,0.0358,0.4300,0.0225,0.0000,0.0852,1.5661,0.0000,0.1143,0.0000,24,1
particle_belief_mpc,sensor_conflict,4,0.3750,0.1979,0.1489,0.0437,0.4188,0.0340,0.0000,0.0742,1.5661,0.0000,0.1055,0.0000,24,1
particle_belief_mpc,sensor_conflict,5,0.4167,0.2015,0.1602,0.0501,0.4201,0.0301,0.0000,0.0684,1.5661,0.0000,0.1015,0.0000,24,1
particle_belief_mpc,sensor_conflict,6,0.1250,0.1352,0.1939,0.0336,0.4340,0.0224,0.0000,0.0666,1.5661,0.0000,0.0999,0.0000,24,1
particle_belief_mpc,sensor_conflict,7,0.2083,0.1660,0.1603,0.0374,0.4373,0.0287,0.0000,0.0626,1.5661,0.0000,0.0972,0.0000,24,1
particle_belief_mpc,sticky_contact,0,1.0000,0.0000,0.0335,0.0016,0.6848,0.0171,0.0000,0.0151,1.5661,0.0000,0.0630,0.0000,24,1
particle_belief_mpc,sticky_contact,1,1.0000,0.0000,0.0340,0.0020,0.6901,0.0203,0.0000,0.0162,1.5661,0.0000,0.0636,0.0000,24,1
particle_belief_mpc,sticky_contact,2,1.0000,0.0000,0.0355,0.0020,0.6842,0.0168,0.0000,0.0145,1.5661,0.0000,0.0627,0.0000,24,1
particle_belief_mpc,sticky_contact,3,1.0000,0.0000,0.0332,0.0021,0.6684,0.0185,0.0000,0.0168,1.5661,0.0000,0.0640,0.0000,24,1
particle_belief_mpc,sticky_contact,4,1.0000,0.0000,0.0348,0.0024,0.6825,0.0143,0.0000,0.0145,1.5661,0.0000,0.0628,0.0000,24,1
particle_belief_mpc,sticky_contact,5,1.0000,0.0000,0.0350,0.0014,0.6776,0.0168,0.0000,0.0167,1.5661,0.0000,0.0639,0.0000,24,1
particle_belief_mpc,sticky_contact,6,1.0000,0.0000,0.0345,0.0022,0.6645,0.0189,0.0000,0.0185,1.5661,0.0000,0.0650,0.0000,24,1
particle_belief_mpc,sticky_contact,7,1.0000,0.0000,0.0340,0.0022,0.6786,0.0217,0.0000,0.0147,1.5661,0.0000,0.0628,0.0000,24,1
particle_belief_mpc,tactile_noise,0,1.0000,0.0000,0.0188,0.0077,0.4285,0.0192,0.0000,0.0615,1.5661,0.0000,0.0959,0.0000,24,1
particle_belief_mpc,tactile_noise,1,1.0000,0.0000,0.0147,0.0048,0.4113,0.0159,0.0000,0.0479,1.5661,0.0000,0.0855,0.0000,24,1
particle_belief_mpc,tactile_noise,2,0.9583,0.0817,0.0163,0.0061,0.4189,0.0183,0.0000,0.0502,1.5661,0.0000,0.0874,0.0000,24,1
particle_belief_mpc,tactile_noise,3,1.0000,0.0000,0.0142,0.0035,0.4269,0.0193,0.0000,0.0465,1.5661,0.0000,0.0843,0.0000,24,1
particle_belief_mpc,tactile_noise,4,1.0000,0.0000,0.0133,0.0032,0.4358,0.0190,0.0000,0.0533,1.5661,0.0000,0.0890,0.0000,24,1
particle_belief_mpc,tactile_noise,5,1.0000,0.0000,0.0134,0.0028,0.4246,0.0166,0.0000,0.0395,1.5661,0.0000,0.0796,0.0000,24,1
particle_belief_mpc,tactile_noise,6,0.9583,0.0817,0.0218,0.0101,0.4376,0.0208,0.0000,0.0591,1.5661,0.0000,0.0941,0.0000,24,1
particle_belief_mpc,tactile_noise,7,1.0000,0.0000,0.0173,0.0042,0.4311,0.0196,0.0000,0.0619,1.5661,0.0000,0.0957,0.0000,24,1
particle_belief_mpc,vision_bias,0,0.4583,0.2036,0.0838,0.0249,0.3920,0.0221,0.0000,0.0271,1.5661,0.0000,0.0709,0.0000,24,1
particle_belief_mpc,vision_bias,1,0.3750,0.1979,0.0937,0.0319,0.3969,0.0244,0.0000,0.0329,1.5661,0.0000,0.0753,0.0000,24,1
particle_belief_mpc,vision_bias,2,0.6667,0.1927,0.0674,0.0340,0.3920,0.0230,0.0000,0.0358,1.5661,0.0000,0.0769,0.0000,24,1
particle_belief_mpc,vision_bias,3,0.2917,0.1858,0.1085,0.0299,0.3875,0.0238,0.0000,0.0197,1.5661,0.0000,0.0663,0.0000,24,1
particle_belief_mpc,vision_bias,4,0.5417,0.2036,0.0749,0.0257,0.4011,0.0185,0.0000,0.0319,1.5661,0.0000,0.0743,0.0000,24,1
particle_belief_mpc,vision_bias,5,0.5417,0.2036,0.0714,0.0250,0.3990,0.0168,0.0000,0.0340,1.5661,0.0000,0.0759,0.0000,24,1
particle_belief_mpc,vision_bias,6,0.3333,0.1927,0.1163,0.0383,0.3952,0.0243,0.0000,0.0201,1.5661,0.0000,0.0665,0.0000,24,1
particle_belief_mpc,vision_bias,7,0.5417,0.2036,0.0864,0.0309,0.4006,0.0327,0.0000,0.0297,1.5661,0.0000,0.0731,0.0000,24,1
random_push,combined_shift,0,0.2500,0.1770,0.1318,0.0261,0.4233,0.0389,0.0000,0.0409,0.0000,0.0000,0.0520,0.0000,24,1
random_push,combined_shift,1,0.1667,0.1523,0.1246,0.0202,0.4591,0.0379,0.0000,0.0414,0.0000,0.0000,0.0533,0.0000,24,1
random_push,combined_shift,2,0.1667,0.1523,0.1343,0.0185,0.4357,0.0308,0.0000,0.0390,0.0000,0.0000,0.0514,0.0000,24,1
random_push,combined_shift,3,0.0417,0.0817,0.1615,0.0176,0.4111,0.0319,0.0000,0.0533,0.0000,0.0000,0.0597,0.0000,24,1
random_push,combined_shift,4,0.1250,0.1352,0.1524,0.0240,0.4305,0.0332,0.0000,0.0439,0.0000,0.0000,0.0540,0.0000,24,1
random_push,combined_shift,5,0.1667,0.1523,0.1456,0.0226,0.4143,0.0285,0.0000,0.0397,0.0000,0.0000,0.0517,0.0000,24,1
random_push,combined_shift,6,0.1250,0.1352,0.1392,0.0216,0.4266,0.0494,0.0000,0.0392,0.0000,0.0000,0.0518,0.0000,24,1
random_push,combined_shift,7,0.0833,0.1130,0.1305,0.0161,0.4374,0.0331,0.0000,0.0444,0.0000,0.0000,0.0552,0.0000,24,1
random_push,contact_dropout,0,0.1250,0.1352,0.1337,0.0194,0.3806,0.0185,0.0000,0.0362,0.0000,0.0000,0.0500,0.0000,24,1
random_push,contact_dropout,1,0.1250,0.1352,0.1389,0.0249,0.3695,0.0242,0.0000,0.0332,0.0000,0.0000,0.0473,0.0000,24,1
random_push,contact_dropout,2,0.1667,0.1523,0.1465,0.0197,0.3613,0.0249,0.0000,0.0335,0.0000,0.0000,0.0475,0.0000,24,1
random_push,contact_dropout,3,0.2500,0.1770,0.1272,0.0260,0.3574,0.0304,0.0000,0.0317,0.0000,0.0000,0.0475,0.0000,24,1
random_push,contact_dropout,4,0.0833,0.1130,0.1317,0.0161,0.3706,0.0231,0.0000,0.0380,0.0000,0.0000,0.0510,0.0000,24,1
random_push,contact_dropout,5,0.0417,0.0817,0.1586,0.0226,0.3581,0.0275,0.0000,0.0355,0.0000,0.0000,0.0492,0.0000,24,1
random_push,contact_dropout,6,0.0833,0.1130,0.1561,0.0229,0.3535,0.0225,0.0000,0.0329,0.0000,0.0000,0.0478,0.0000,24,1
random_push,contact_dropout,7,0.1250,0.1352,0.1493,0.0216,0.3506,0.0233,0.0000,0.0445,0.0000,0.0000,0.0561,0.0000,24,1
random_push,delayed_touch_sticky,0,0.0000,0.0000,0.1569,0.0176,0.6277,0.0625,0.0000,0.0175,0.0000,0.0000,0.0382,0.0000,24,1
random_push,delayed_touch_sticky,1,0.0000,0.0000,0.1985,0.0280,0.5915,0.0698,0.0000,0.0189,0.0000,0.0000,0.0394,0.0000,24,1
random_push,delayed_touch_sticky,2,0.1250,0.1352,0.1703,0.0281,0.6043,0.0813,0.0000,0.0150,0.0000,0.0000,0.0368,0.0000,24,1
random_push,delayed_touch_sticky,3,0.0833,0.1130,0.1556,0.0266,0.5937,0.0529,0.0000,0.0156,0.0000,0.0000,0.0372,0.0000,24,1
random_push,delayed_touch_sticky,4,0.0000,0.0000,0.1750,0.0183,0.5610,0.0561,0.0000,0.0155,0.0000,0.0000,0.0372,0.0000,24,1
random_push,delayed_touch_sticky,5,0.0417,0.0817,0.1777,0.0217,0.5640,0.0374,0.0000,0.0192,0.0000,0.0000,0.0397,0.0000,24,1
random_push,delayed_touch_sticky,6,0.1250,0.1352,0.1633,0.0242,0.6130,0.0643,0.0000,0.0166,0.0000,0.0000,0.0377,0.0000,24,1
random_push,delayed_touch_sticky,7,0.0000,0.0000,0.1853,0.0206,0.5753,0.0631,0.0000,0.0159,0.0000,0.0000,0.0374,0.0000,24,1
random_push,high_friction,0,0.2917,0.1858,0.0950,0.0172,0.4410,0.0289,0.0000,0.0131,0.0000,0.0000,0.0358,0.0000,24,1
random_push,high_friction,1,0.2083,0.1660,0.0916,0.0125,0.4404,0.0211,0.0000,0.0132,0.0000,0.0000,0.0358,0.0000,24,1
random_push,high_friction,2,0.2917,0.1858,0.0984,0.0177,0.4388,0.0300,0.0000,0.0125,0.0000,0.0000,0.0356,0.0000,24,1
random_push,high_friction,3,0.2917,0.1858,0.0982,0.0178,0.4344,0.0285,0.0000,0.0104,0.0000,0.0000,0.0346,0.0000,24,1
random_push,high_friction,4,0.2083,0.1660,0.1044,0.0156,0.4512,0.0275,0.0000,0.0118,0.0000,0.0000,0.0352,0.0000,24,1
random_push,high_friction,5,0.3333,0.1927,0.1020,0.0215,0.4307,0.0281,0.0000,0.0154,0.0000,0.0000,0.0370,0.0000,24,1
random_push,high_friction,6,0.4167,0.2015,0.0921,0.0205,0.4355,0.0231,0.0000,0.0152,0.0000,0.0000,0.0367,0.0000,24,1
random_push,high_friction,7,0.5417,0.2036,0.0908,0.0180,0.4453,0.0263,0.0000,0.0133,0.0000,0.0000,0.0359,0.0000,24,1
random_push,low_friction,0,0.5417,0.2036,0.0728,0.0154,0.3499,0.0201,0.0000,0.0148,0.0000,0.0000,0.0366,0.0000,24,1
random_push,low_friction,1,0.2500,0.1770,0.0996,0.0175,0.3274,0.0225,0.0000,0.0113,0.0000,0.0000,0.0350,0.0000,24,1
random_push,low_friction,2,0.3333,0.1927,0.0942,0.0166,0.3443,0.0237,0.0000,0.0130,0.0000,0.0000,0.0357,0.0000,24,1
random_push,low_friction,3,0.2500,0.1770,0.0978,0.0169,0.3354,0.0201,0.0000,0.0148,0.0000,0.0000,0.0366,0.0000,24,1
random_push,low_friction,4,0.2500,0.1770,0.1052,0.0207,0.3323,0.0223,0.0000,0.0114,0.0000,0.0000,0.0350,0.0000,24,1
random_push,low_friction,5,0.3750,0.1979,0.0853,0.0213,0.3428,0.0237,0.0000,0.0141,0.0000,0.0000,0.0364,0.0000,24,1
random_push,low_friction,6,0.5417,0.2036,0.0760,0.0182,0.3262,0.0205,0.0000,0.0111,0.0000,0.0000,0.0349,0.0000,24,1
random_push,low_friction,7,0.3750,0.1979,0.0919,0.0216,0.3335,0.0267,0.0000,0.0122,0.0000,0.0000,0.0354,0.0000,24,1
random_push,nominal,0,0.3750,0.1979,0.0918,0.0198,0.3554,0.0213,0.0000,0.0128,0.0000,0.0000,0.0357,0.0000,24,1
random_push,nominal,1,0.4167,0.2015,0.0900,0.0169,0.3599,0.0219,0.0000,0.0100,0.0000,0.0000,0.0344,0.0000,24,1
random_push,nominal,2,0.3750,0.1979,0.0969,0.0161,0.3861,0.0243,0.0000,0.0100,0.0000,0.0000,0.0344,0.0000,24,1
random_push,nominal,3,0.2500,0.1770,0.1021,0.0160,0.3627,0.0197,0.0000,0.0091,0.0000,0.0000,0.0340,0.0000,24,1
random_push,nominal,4,0.4583,0.2036,0.0847,0.0182,0.3769,0.0243,0.0000,0.0113,0.0000,0.0000,0.0350,0.0000,24,1
random_push,nominal,5,0.3333,0.1927,0.1061,0.0207,0.3576,0.0239,0.0000,0.0103,0.0000,0.0000,0.0345,0.0000,24,1
random_push,nominal,6,0.2083,0.1660,0.0997,0.0146,0.3816,0.0209,0.0000,0.0112,0.0000,0.0000,0.0349,0.0000,24,1
random_push,nominal,7,0.2500,0.1770,0.1007,0.0173,0.3812,0.0203,0.0000,0.0103,0.0000,0.0000,0.0346,0.0000,24,1
random_push,sensor_conflict,0,0.0000,0.0000,0.1991,0.0330,0.3434,0.0285,0.0000,0.0967,0.0000,0.0000,0.0865,0.0000,24,1
random_push,sensor_conflict,1,0.0000,0.0000,0.1995,0.0278,0.3751,0.0380,0.0000,0.0908,0.0000,0.0000,0.0824,0.0000,24,1
random_push,sensor_conflict,2,0.0833,0.1130,0.1533,0.0288,0.3636,0.0304,0.0000,0.0987,0.0000,0.0000,0.0888,0.0000,24,1
random_push,sensor_conflict,3,0.0000,0.0000,0.1852,0.0202,0.3604,0.0292,0.0000,0.0852,0.0000,0.0000,0.0795,0.0000,24,1
random_push,sensor_conflict,4,0.0000,0.0000,0.2041,0.0251,0.3357,0.0293,0.0000,0.0742,0.0000,0.0000,0.0722,0.0000,24,1
random_push,sensor_conflict,5,0.0000,0.0000,0.2331,0.0332,0.3335,0.0272,0.0000,0.0684,0.0000,0.0000,0.0680,0.0000,24,1
random_push,sensor_conflict,6,0.0000,0.0000,0.2137,0.0236,0.3600,0.0289,0.0000,0.0666,0.0000,0.0000,0.0669,0.0000,24,1
random_push,sensor_conflict,7,0.0000,0.0000,0.2246,0.0173,0.3529,0.0190,0.0000,0.0626,0.0000,0.0000,0.0658,0.0000,24,1
random_push,sticky_contact,0,0.2083,0.1660,0.1097,0.0163,0.5827,0.0413,0.0000,0.0151,0.0000,0.0000,0.0368,0.0000,24,1
random_push,sticky_contact,1,0.1667,0.1523,0.1183,0.0198,0.5714,0.0337,0.0000,0.0162,0.0000,0.0000,0.0372,0.0000,24,1
random_push,sticky_contact,2,0.2500,0.1770,0.1020,0.0178,0.6108,0.0388,0.0000,0.0145,0.0000,0.0000,0.0366,0.0000,24,1
random_push,sticky_contact,3,0.3333,0.1927,0.1055,0.0213,0.5641,0.0506,0.0000,0.0168,0.0000,0.0000,0.0375,0.0000,24,1
random_push,sticky_contact,4,0.2917,0.1858,0.1049,0.0236,0.5688,0.0515,0.0000,0.0145,0.0000,0.0000,0.0367,0.0000,24,1
random_push,sticky_contact,5,0.3750,0.1979,0.0961,0.0163,0.5906,0.0392,0.0000,0.0167,0.0000,0.0000,0.0375,0.0000,24,1
random_push,sticky_contact,6,0.2083,0.1660,0.1082,0.0187,0.5774,0.0480,0.0000,0.0185,0.0000,0.0000,0.0385,0.0000,24,1
random_push,sticky_contact,7,0.3333,0.1927,0.1091,0.0197,0.5935,0.0380,0.0000,0.0147,0.0000,0.0000,0.0366,0.0000,24,1
random_push,tactile_noise,0,0.2500,0.1770,0.1118,0.0175,0.3638,0.0231,0.0000,0.0615,0.0000,0.0000,0.0639,0.0000,24,1
random_push,tactile_noise,1,0.3333,0.1927,0.0972,0.0185,0.3786,0.0229,0.0000,0.0479,0.0000,0.0000,0.0568,0.0000,24,1
random_push,tactile_noise,2,0.2917,0.1858,0.1026,0.0179,0.3561,0.0215,0.0000,0.0502,0.0000,0.0000,0.0578,0.0000,24,1
random_push,tactile_noise,3,0.4583,0.2036,0.0852,0.0169,0.3870,0.0225,0.0000,0.0465,0.0000,0.0000,0.0563,0.0000,24,1
random_push,tactile_noise,4,0.2500,0.1770,0.1129,0.0206,0.3610,0.0230,0.0000,0.0533,0.0000,0.0000,0.0602,0.0000,24,1
random_push,tactile_noise,5,0.3333,0.1927,0.0943,0.0169,0.3612,0.0232,0.0000,0.0395,0.0000,0.0000,0.0522,0.0000,24,1
random_push,tactile_noise,6,0.2083,0.1660,0.1159,0.0177,0.3721,0.0255,0.0000,0.0591,0.0000,0.0000,0.0634,0.0000,24,1
random_push,tactile_noise,7,0.3333,0.1927,0.1062,0.0223,0.3552,0.0272,0.0000,0.0619,0.0000,0.0000,0.0657,0.0000,24,1
random_push,vision_bias,0,0.1667,0.1523,0.1355,0.0230,0.3538,0.0251,0.0000,0.0271,0.0000,0.0000,0.0444,0.0000,24,1
random_push,vision_bias,1,0.2500,0.1770,0.1382,0.0304,0.3457,0.0231,0.0000,0.0329,0.0000,0.0000,0.0481,0.0000,24,1
random_push,vision_bias,2,0.1667,0.1523,0.1305,0.0307,0.3685,0.0237,0.0000,0.0358,0.0000,0.0000,0.0491,0.0000,24,1
random_push,vision_bias,3,0.0833,0.1130,0.1508,0.0227,0.3644,0.0330,0.0000,0.0197,0.0000,0.0000,0.0399,0.0000,24,1
random_push,vision_bias,4,0.0833,0.1130,0.1525,0.0229,0.3662,0.0252,0.0000,0.0319,0.0000,0.0000,0.0473,0.0000,24,1
random_push,vision_bias,5,0.2083,0.1660,0.1243,0.0238,0.3663,0.0242,0.0000,0.0340,0.0000,0.0000,0.0491,0.0000,24,1
random_push,vision_bias,6,0.0833,0.1130,0.1635,0.0265,0.3473,0.0331,0.0000,0.0201,0.0000,0.0000,0.0400,0.0000,24,1
random_push,vision_bias,7,0.1250,0.1352,0.1465,0.0218,0.3555,0.0349,0.0000,0.0297,0.0000,0.0000,0.0459,0.0000,24,1
robust_minimax_mpc,combined_shift,0,0.5833,0.2015,0.0763,0.0177,0.5463,0.0244,0.0000,0.0409,1.3538,0.0000,0.0702,0.0000,24,1
robust_minimax_mpc,combined_shift,1,0.5833,0.2015,0.0645,0.0173,0.5633,0.0311,0.0000,0.0414,1.3538,0.0000,0.0706,0.0000,24,1
robust_minimax_mpc,combined_shift,2,0.5000,0.2043,0.0838,0.0249,0.5392,0.0282,0.0000,0.0390,1.3538,0.0000,0.0688,0.0000,24,1
robust_minimax_mpc,combined_shift,3,0.6667,0.1927,0.0651,0.0212,0.5453,0.0188,0.0000,0.0533,1.3538,0.0000,0.0790,0.0000,24,1
robust_minimax_mpc,combined_shift,4,0.5000,0.2043,0.1004,0.0336,0.5137,0.0265,0.0000,0.0439,1.3538,0.0000,0.0720,0.0000,24,1
robust_minimax_mpc,combined_shift,5,0.6250,0.1979,0.0767,0.0253,0.5427,0.0227,0.0000,0.0397,1.3538,0.0000,0.0698,0.0000,24,1
robust_minimax_mpc,combined_shift,6,0.6667,0.1927,0.0715,0.0264,0.5343,0.0299,0.0000,0.0392,1.3538,0.0000,0.0687,0.0000,24,1
robust_minimax_mpc,combined_shift,7,0.5417,0.2036,0.0664,0.0161,0.5443,0.0260,0.0000,0.0444,1.3538,0.0000,0.0732,0.0000,24,1
robust_minimax_mpc,contact_dropout,0,0.8333,0.1523,0.0550,0.0143,0.4908,0.0185,0.0000,0.0362,1.3538,0.0000,0.0666,0.0000,24,1
robust_minimax_mpc,contact_dropout,1,0.8333,0.1523,0.0502,0.0111,0.4717,0.0169,0.0000,0.0332,1.3538,0.0000,0.0653,0.0000,24,1
robust_minimax_mpc,contact_dropout,2,0.9167,0.1130,0.0475,0.0110,0.4875,0.0167,0.0000,0.0335,1.3538,0.0000,0.0651,0.0000,24,1
robust_minimax_mpc,contact_dropout,3,0.9583,0.0817,0.0401,0.0068,0.4956,0.0156,0.0000,0.0317,1.3538,0.0000,0.0648,0.0000,24,1
robust_minimax_mpc,contact_dropout,4,0.8333,0.1523,0.0493,0.0089,0.4907,0.0164,0.0000,0.0380,1.3538,0.0000,0.0680,0.0000,24,1
robust_minimax_mpc,contact_dropout,5,0.8750,0.1352,0.0477,0.0120,0.5021,0.0136,0.0000,0.0355,1.3538,0.0000,0.0654,0.0000,24,1
robust_minimax_mpc,contact_dropout,6,0.8750,0.1352,0.0410,0.0140,0.4901,0.0153,0.0000,0.0329,1.3538,0.0000,0.0655,0.0000,24,1
robust_minimax_mpc,contact_dropout,7,0.8750,0.1352,0.0560,0.0189,0.4880,0.0196,0.0000,0.0445,1.3538,0.0000,0.0724,0.0000,24,1
robust_minimax_mpc,delayed_touch_sticky,0,0.5000,0.2043,0.0868,0.0259,0.7690,0.0722,0.0000,0.0175,1.3538,0.0000,0.0561,0.0000,24,1
robust_minimax_mpc,delayed_touch_sticky,1,0.5000,0.2043,0.0970,0.0282,0.7626,0.0503,0.0000,0.0189,1.3538,0.0000,0.0575,0.0000,24,1
robust_minimax_mpc,delayed_touch_sticky,2,0.7917,0.1660,0.0557,0.0166,0.8186,0.0435,0.0000,0.0150,1.3538,0.0000,0.0556,0.0000,24,1
robust_minimax_mpc,delayed_touch_sticky,3,0.7917,0.1660,0.0596,0.0184,0.7939,0.0494,0.0000,0.0156,1.3538,0.0000,0.0559,0.0000,24,1
robust_minimax_mpc,delayed_touch_sticky,4,0.6250,0.1979,0.0657,0.0210,0.7836,0.0525,0.0000,0.0155,1.3538,0.0000,0.0557,0.0000,24,1
robust_minimax_mpc,delayed_touch_sticky,5,0.4583,0.2036,0.0955,0.0269,0.7349,0.0564,0.0000,0.0192,1.3538,0.0000,0.0575,0.0000,24,1
robust_minimax_mpc,delayed_touch_sticky,6,0.5833,0.2015,0.0816,0.0270,0.7613,0.0637,0.0000,0.0166,1.3538,0.0000,0.0559,0.0000,24,1
